the_geom,unique_id,site_name,on_year,manufac,model,type_tower,MW_turbine,total_ht,tower_h,blade_l,rotor_dia,rotor_s_a,lat_DD,long_DD,state,county,conf_attr,conf_loc,WENDI_name,EIA_name,FAA_jdate,FAA_AGL,FAA_ORS,image_name,image_year,comments
MULTIPOINT ((-103.5003277780001 39.34944999999999)),17753,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3494,-103.5003,CO,Lincoln,2,2,unknown,unknown,2012328,130,08-021193,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5605194440001 39.34956944440004)),17754,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3496,-103.5605,CO,Lincoln,2,2,unknown,unknown,2012311,130,08-021131,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6128777780001 39.350386111099965)),17755,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3504,-103.6129,CO,Lincoln,2,2,unknown,unknown,2012248,130,08-021059,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5408166670001 39.35063055560014)),17756,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3506,-103.5408,CO,Lincoln,2,2,unknown,unknown,2012333,130,08-021186,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6178222220001 39.3509416667)),17757,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3509,-103.6178,CO,Lincoln,2,2,unknown,unknown,2012248,130,08-021058,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6278138890001 39.351005555599954)),17758,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.351,-103.6278,CO,Lincoln,2,2,unknown,unknown,2012256,130,08-021081,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.64883611100011 39.35195277780003)),17759,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.352,-103.6488,CO,Lincoln,2,2,unknown,unknown,2012255,130,08-021076,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6041861110001 39.35209444440004)),17760,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3521,-103.6042,CO,Lincoln,2,2,unknown,unknown,2012249,130,08-021060,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6238805560001 39.35211111110008)),17761,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3521,-103.6239,CO,Lincoln,2,2,unknown,unknown,2012255,130,08-021082,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6431083330001 39.352194444400084)),17762,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3522,-103.6431,CO,Lincoln,2,2,unknown,unknown,2012255,130,08-021077,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6329055560001 39.3522638889001)),17763,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3523,-103.6329,CO,Lincoln,2,2,unknown,unknown,2012256,130,08-021080,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5060555560001 39.35238055559999)),17764,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3524,-103.5061,CO,Lincoln,2,2,unknown,unknown,2012328,130,08-021192,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.53788888900013 39.35292777780001)),17765,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3529,-103.5379,CO,Lincoln,2,2,unknown,unknown,2012333,130,08-021187,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.53315555600012 39.3529500000001)),17766,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.353,-103.5332,CO,Lincoln,2,2,unknown,unknown,2012333,130,08-021188,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5542972220001 39.35302500000003)),17767,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.353,-103.5543,CO,Lincoln,2,2,unknown,unknown,2012311,130,08-021132,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.63814722200013 39.35306388890009)),17768,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3531,-103.6381,CO,Lincoln,2,2,unknown,unknown,2012255,130,08-021078,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5301000000001 39.35467777779993)),17769,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3547,-103.5301,CO,Lincoln,2,2,unknown,unknown,2012333,130,08-021189,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.55140000000011 39.35568333330005)),17770,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3557,-103.5514,CO,Lincoln,2,2,unknown,unknown,2012311,130,08-021133,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.52701111100009 39.35760277780004)),17771,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3576,-103.527,CO,Lincoln,2,2,unknown,unknown,2012335,130,08-021190,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5214944440001 39.358261111100084)),17772,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3583,-103.5215,CO,Lincoln,2,2,unknown,unknown,2012335,130,08-021191,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5446000000001 39.36183333329998)),17773,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3618,-103.5446,CO,Lincoln,2,2,unknown,unknown,2012311,130,08-021134,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5356583330001 39.3636222222)),17774,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3636,-103.5357,CO,Lincoln,2,2,unknown,unknown,2012311,130,08-021135,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6137861110001 39.363677777800056)),17775,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3637,-103.6138,CO,Lincoln,2,2,unknown,unknown,2012248,130,08-021052,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6194083330001 39.36464722220001)),17776,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3646,-103.6194,CO,Lincoln,2,2,unknown,unknown,2012248,130,08-021051,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5318138890001 39.36482777780003)),17777,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3648,-103.5318,CO,Lincoln,2,2,unknown,unknown,2012311,130,08-021136,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.4937916670001 39.366063888900044)),17778,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3661,-103.4938,CO,Lincoln,2,2,unknown,unknown,2012333,130,08-021183,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6109083330001 39.36657222220004)),17779,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3666,-103.6109,CO,Lincoln,2,2,unknown,unknown,2012248,130,08-021053,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5076861110001 39.366916666699964)),17780,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3669,-103.5077,CO,Lincoln,2,2,unknown,unknown,2012332,130,08-021180,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.50305833300013 39.36716388890009)),17781,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3672,-103.5031,CO,Lincoln,2,2,unknown,unknown,2012332,130,08-021181,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.49868888900009 39.367475)),17782,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3675,-103.4987,CO,Lincoln,2,2,unknown,unknown,2012332,130,08-021182,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5295388890001 39.367627777799996)),17783,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3676,-103.5295,CO,Lincoln,2,2,unknown,unknown,2012311,130,08-021137,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.55457222200013 39.36923333329998)),17784,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3692,-103.5546,CO,Lincoln,2,2,unknown,unknown,2012303,130,08-021119,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6089916670001 39.37023611110006)),17785,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3702,-103.609,CO,Lincoln,2,2,unknown,unknown,2012248,130,08-021054,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5258472220001 39.37035555560004)),17786,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3704,-103.5258,CO,Lincoln,2,2,unknown,unknown,2012311,130,08-021138,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5828527780001 39.37059444439998)),17787,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3706,-103.5829,CO,Lincoln,2,2,unknown,unknown,2012303,130,08-021113,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.60074444400013 39.37165000000008)),17788,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3717,-103.6007,CO,Lincoln,2,2,unknown,unknown,2012248,130,08-021056,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.52236111100012 39.37170833330004)),17789,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3717,-103.5224,CO,Lincoln,2,2,unknown,unknown,2012311,130,08-021139,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.60524444400009 39.371830555599935)),17790,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3718,-103.6052,CO,Lincoln,2,2,unknown,unknown,2012248,130,08-021055,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5748583330001 39.37267777780004)),17791,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3727,-103.5749,CO,Lincoln,2,2,unknown,unknown,2012303,130,08-021115,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.58044722200012 39.373069444399974)),17792,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3731,-103.5804,CO,Lincoln,2,2,unknown,unknown,2012303,130,08-021114,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5540027780001 39.37366666670005)),17793,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3737,-103.554,CO,Lincoln,2,2,unknown,unknown,2012303,130,08-021120,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5497111110001 39.37367777780008)),17794,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3737,-103.5497,CO,Lincoln,2,2,unknown,unknown,2012303,130,08-021121,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5979361110001 39.3738333333001)),17795,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3738,-103.5979,CO,Lincoln,2,2,unknown,unknown,2012248,130,08-021057,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5042500000001 39.37506111110001)),17796,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3751,-103.5043,CO,Lincoln,2,2,unknown,unknown,2012326,130,08-021164,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5922472220001 39.37511666670001)),17797,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3751,-103.5922,CO,Lincoln,2,2,unknown,unknown,2012257,130,08-021096,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5716472220001 39.375341666700045)),17798,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3753,-103.5716,CO,Lincoln,2,2,unknown,unknown,2012305,130,08-021116,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.4994416670001 39.37567499999995)),17799,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3757,-103.4994,CO,Lincoln,2,2,unknown,unknown,2012325,130,08-021165,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5179361110001 39.37784166670008)),17800,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3778,-103.5179,CO,Lincoln,2,2,unknown,unknown,2012311,130,08-021143,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.4961805560001 39.37831111110004)),17801,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3783,-103.4962,CO,Lincoln,2,2,unknown,unknown,2012325,130,08-021166,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5907888890001 39.37832222220006)),17802,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3783,-103.5908,CO,Lincoln,2,2,unknown,unknown,2012257,130,08-021097,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5654444440001 39.379419444400035)),17803,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3794,-103.5654,CO,Lincoln,2,2,unknown,unknown,2012303,130,08-021117,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5872055560001 39.38209166669994)),17804,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3821,-103.5872,CO,Lincoln,2,2,unknown,unknown,2012257,130,08-021098,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.4886638890001 39.38333055560009)),17805,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3833,-103.4887,CO,Lincoln,2,2,unknown,unknown,2012307,130,08-021169,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5597083330001 39.38363055560008)),17806,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3836,-103.5597,CO,Lincoln,2,2,unknown,unknown,2012303,130,08-021118,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5193750000001 39.3839500000001)),17807,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.384,-103.5194,CO,Lincoln,2,2,unknown,unknown,2012319,130,08-021157,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.4976055560001 39.38493333330004)),17808,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3849,-103.4976,CO,Lincoln,2,2,unknown,unknown,2012319,130,08-021162,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5161888890001 39.38570277779998)),17809,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3857,-103.5162,CO,Lincoln,2,2,unknown,unknown,2012319,130,08-021158,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5079694440001 39.38630000000003)),17810,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3863,-103.508,CO,Lincoln,2,2,unknown,unknown,2012319,130,08-021160,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6519527780001 39.386625000000045)),17811,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3866,-103.652,CO,Lincoln,2,2,unknown,unknown,2012255,130,08-021070,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6472250000001 39.386652777800016)),17812,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3867,-103.6472,CO,Lincoln,2,2,unknown,unknown,2012255,130,08-021071,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6565611110001 39.38665277780001)),17813,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3867,-103.6566,CO,Lincoln,2,2,unknown,unknown,2012256,130,08-021069,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6379305560001 39.38666111110002)),17814,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3867,-103.6379,CO,Lincoln,2,2,unknown,unknown,2012255,130,08-021073,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6429666670001 39.38666111109995)),17815,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3867,-103.643,CO,Lincoln,2,2,unknown,unknown,2012255,130,08-021072,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6291611110001 39.38673333330004)),17816,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3867,-103.6292,CO,Lincoln,2,2,unknown,unknown,2012255,130,08-021074,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6243750000001 39.386741666699955)),17817,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3867,-103.6244,CO,Lincoln,2,2,unknown,unknown,2012255,130,08-021075,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5122722220001 39.38700277780003)),17818,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.387,-103.5123,CO,Lincoln,2,2,unknown,unknown,2012319,130,08-021159,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5880361110001 39.39043611109999)),17819,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3904,-103.588,CO,Lincoln,2,2,unknown,unknown,2012256,130,08-021068,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6146111110001 39.390900000000066)),17820,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3909,-103.6146,CO,Lincoln,2,2,unknown,unknown,2012257,130,08-021091,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6193805560001 39.391550000000066)),17821,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3915,-103.6194,CO,Lincoln,2,2,unknown,unknown,2012257,130,08-021090,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5807861110001 39.39350277780002)),17822,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3935,-103.5808,CO,Lincoln,2,2,unknown,unknown,2012299,130,08-021153,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5757277780001 39.39390833330002)),17823,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3939,-103.5757,CO,Lincoln,2,2,unknown,unknown,2012318,130,08-021154,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6121000000001 39.394319444400125)),17824,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3943,-103.6121,CO,Lincoln,2,2,unknown,unknown,2012256,130,08-021079,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5723472220001 39.396733333300105)),17825,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3967,-103.5723,CO,Lincoln,2,2,unknown,unknown,2012319,130,08-021155,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.60898611100009 39.3973111111)),17826,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3973,-103.609,CO,Lincoln,2,2,unknown,unknown,2012257,130,08-021092,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.60506388900009 39.39952499999994)),17827,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.3995,-103.6051,CO,Lincoln,2,2,unknown,unknown,2012257,130,08-021093,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5685000000001 39.40001666669999)),17828,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.4,-103.5685,CO,Lincoln,2,2,unknown,unknown,2012319,130,08-021156,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.6005222220001 39.401388888900016)),17829,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.4014,-103.6005,CO,Lincoln,2,2,unknown,unknown,2012257,130,08-021094,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5974305560001 39.40319166670009)),17830,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.4032,-103.5974,CO,Lincoln,2,2,unknown,unknown,2012257,130,08-021095,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.56453333300013 39.408358333300015)),17831,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.4084,-103.5645,CO,Lincoln,2,2,unknown,unknown,2012318,130,08-021150,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.58144166700013 39.4093583333)),17832,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.4094,-103.5814,CO,Lincoln,2,2,unknown,unknown,2012312,130,08-021148,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5773888890001 39.40982222220005)),17833,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.4098,-103.5774,CO,Lincoln,2,2,unknown,unknown,2012318,130,08-021149,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5861916670001 39.41109166670007)),17834,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.4111,-103.5862,CO,Lincoln,2,2,unknown,unknown,2012312,130,08-021147,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5623055560001 39.411419444399996)),17835,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.4114,-103.5623,CO,Lincoln,2,2,unknown,unknown,2012318,130,08-021151,NAIP,2013,model based off some publications and AGL information
MULTIPOINT ((-103.5907694440001 39.41452500000001)),17836,Limon Wind,2012,GE,1.6_100,monopole,1.6,130,80,50,100,7853.97,39.4145,-103.5908,CO,Lincoln,2,2,unknown,unknown,2012305,130,08-021146,NAIP,2013,model based off some publications and AGL information
